id,Gender,CustomerType,Age,TypeOfTravel,Class,FlightDistance,InflightWifiservice,DepartureArrivalTimeCconvenient,EaseOfOnlineBooking,GateLocation,FoodAndDrink,OnlineBoarding,SeatComfort,InflightEntertainment,OnBoardService,LegRoomService,BaggageHandling,CheckinService,InflightService,Cleanliness,DepartureDelayInMinutes,ArrivalDelayInMinutes,satisfaction
43511,Female,Loyal Customer,47,Personal Travel,Eco,594,2,5,2,4,1,1,4,2,2,2,2,3,2,4,0,0,neutral or dissatisfied
1018,Female,Loyal Customer,57,Business travel,Business,2031,5,5,3,5,4,5,2,5,5,5,3,5,5,3,0,0,satisfied
104273,Female,disloyal Customer,31,Business travel,Business,1749,4,4,4,1,1,4,1,1,3,4,3,5,5,1,10,0,neutral or dissatisfied
110588,Female,Loyal Customer,29,Personal Travel,Eco,643,3,5,3,2,3,3,3,3,5,4,4,3,4,3,21,32,neutral or dissatisfied
94135,Male,disloyal Customer,21,Business travel,Business,248,5,0,5,4,4,0,4,4,3,4,5,4,5,4,20,22,satisfied
89566,Male,Loyal Customer,27,Business travel,Business,2267,1,1,5,1,5,5,5,5,4,4,5,4,4,5,0,0,satisfied
50226,Female,disloyal Customer,29,Business travel,Eco,190,1,2,1,4,4,1,4,4,3,5,3,2,3,4,0,12,neutral or dissatisfied
23440,Male,Loyal Customer,28,Business travel,Business,488,5,4,5,5,5,5,5,5,2,3,5,4,5,5,72,76,satisfied
81227,Female,Loyal Customer,36,Business travel,Eco Plus,1026,4,5,5,5,4,4,4,4,3,2,5,2,3,4,3,0,satisfied
34617,Male,Loyal Customer,43,Business travel,Eco Plus,998,4,4,4,4,4,3,3,3,1,4,3,3,4,3,258,288,satisfied
50297,Male,Loyal Customer,58,Business travel,Business,1770,2,2,2,2,3,4,1,4,4,4,5,2,4,2,0,0,satisfied
93943,Male,Loyal Customer,32,Personal Travel,Eco,507,5,4,5,3,2,5,2,2,5,3,4,3,5,2,1,3,satisfied
45385,Female,Loyal Customer,20,Personal Travel,Eco Plus,150,2,4,2,4,2,2,2,2,5,5,5,5,4,2,0,0,neutral or dissatisfied
109023,Female,Loyal Customer,13,Business travel,Eco,816,4,1,5,1,4,4,2,4,3,5,3,2,4,4,8,12,neutral or dissatisfied
96262,Male,Loyal Customer,50,Personal Travel,Eco,460,3,4,3,2,2,3,2,2,5,3,5,3,5,2,5,0,neutral or dissatisfied
29912,Male,Loyal Customer,46,Business travel,Business,160,0,3,0,4,2,1,3,4,4,4,4,3,4,1,0,0,satisfied
40104,Female,disloyal Customer,27,Business travel,Eco,422,2,0,2,4,3,2,3,3,2,3,3,3,4,3,0,0,neutral or dissatisfied
69048,Female,Loyal Customer,61,Business travel,Business,1521,2,4,2,4,4,3,4,2,2,1,2,2,2,1,0,0,neutral or dissatisfied
11600,Female,Loyal Customer,52,Business travel,Eco,257,2,3,3,3,1,2,2,2,2,2,2,4,2,4,0,0,neutral or dissatisfied
30121,Female,Loyal Customer,7,Personal Travel,Eco,82,3,4,0,4,2,0,2,2,1,3,1,5,5,2,104,105,neutral or dissatisfied
91927,Female,Loyal Customer,59,Business travel,Business,2475,4,4,2,4,5,4,5,5,5,5,5,3,5,5,0,0,satisfied
5620,Female,Loyal Customer,18,Personal Travel,Eco,624,1,2,1,3,5,1,3,5,2,1,3,3,2,5,10,5,neutral or dissatisfied
8468,Male,Loyal Customer,47,Business travel,Business,1187,4,4,4,4,4,5,4,2,2,2,2,3,2,3,0,0,satisfied
58614,Male,disloyal Customer,39,Business travel,Business,235,5,5,5,3,5,5,5,5,4,4,4,3,5,5,121,118,satisfied
123846,Male,Loyal Customer,38,Business travel,Business,603,4,1,1,1,4,3,3,4,4,4,4,3,4,3,40,25,neutral or dissatisfied
118109,Male,Loyal Customer,22,Personal Travel,Eco,1999,5,4,5,3,3,5,3,3,4,3,5,5,4,3,6,5,satisfied
20047,Female,disloyal Customer,24,Business travel,Eco,473,2,3,2,3,5,2,5,5,5,4,1,5,5,5,0,0,neutral or dissatisfied
127517,Male,Loyal Customer,27,Personal Travel,Eco Plus,2075,3,5,3,2,1,3,1,1,2,4,3,5,4,1,18,51,neutral or dissatisfied
10334,Male,disloyal Customer,24,Business travel,Eco,224,2,0,2,2,3,2,3,3,4,4,5,5,4,3,0,0,neutral or dissatisfied
9055,Female,Loyal Customer,24,Business travel,Business,212,0,5,0,3,2,2,2,2,3,3,5,3,5,2,1,0,satisfied
98990,Male,Loyal Customer,23,Personal Travel,Eco,569,2,4,2,4,5,2,5,5,5,5,5,3,4,5,0,0,neutral or dissatisfied
44738,Female,Loyal Customer,35,Business travel,Eco Plus,67,5,2,2,2,5,5,5,5,1,3,5,2,2,5,8,5,satisfied
93031,Female,disloyal Customer,42,Business travel,Business,317,2,2,2,3,4,2,4,4,4,5,4,5,4,4,3,32,neutral or dissatisfied
69556,Male,Loyal Customer,51,Business travel,Business,2475,4,4,4,4,5,5,5,3,3,5,5,5,3,5,8,34,satisfied
107361,Female,Loyal Customer,36,Personal Travel,Eco,632,5,3,4,5,2,4,2,2,3,2,1,1,4,2,2,0,satisfied
81325,Female,Loyal Customer,46,Business travel,Business,1299,1,1,1,1,3,4,4,4,4,4,4,4,4,4,0,0,satisfied
44612,Male,Loyal Customer,50,Business travel,Eco,566,3,2,2,2,3,3,3,3,1,5,3,1,3,3,2,0,neutral or dissatisfied
25893,Female,Loyal Customer,49,Business travel,Business,507,2,1,1,1,4,3,3,2,2,2,2,1,2,3,28,42,neutral or dissatisfied
25092,Male,Loyal Customer,55,Business travel,Eco,369,5,4,4,4,5,5,5,5,3,5,2,3,5,5,0,13,satisfied
106444,Male,Loyal Customer,56,Personal Travel,Eco,1062,2,3,2,3,4,2,4,4,3,3,3,1,4,4,27,39,neutral or dissatisfied
121252,Female,disloyal Customer,35,Business travel,Eco,755,1,1,1,4,2,1,2,2,1,2,2,3,4,2,0,0,neutral or dissatisfied
66425,Male,Loyal Customer,50,Personal Travel,Eco,1562,2,4,2,3,2,2,2,2,3,5,4,3,5,2,4,0,neutral or dissatisfied
113999,Female,disloyal Customer,33,Business travel,Eco,999,3,3,3,4,1,3,1,1,1,4,3,1,4,1,33,19,neutral or dissatisfied
47297,Male,Loyal Customer,47,Business travel,Eco,584,5,1,3,1,5,5,5,5,4,2,3,4,1,5,0,0,satisfied
95914,Female,Loyal Customer,56,Business travel,Business,1504,1,1,5,1,5,3,2,1,1,1,1,3,1,2,58,69,neutral or dissatisfied
10937,Female,Loyal Customer,57,Business travel,Business,2191,5,5,5,5,5,4,5,4,4,5,4,3,4,3,0,0,satisfied
127886,Female,Loyal Customer,38,Business travel,Eco Plus,1276,3,5,5,5,3,3,3,3,3,4,3,1,3,3,0,36,neutral or dissatisfied
52711,Male,Loyal Customer,38,Business travel,Business,2860,1,1,1,1,1,2,3,5,5,5,5,2,5,2,9,0,satisfied
49638,Female,Loyal Customer,38,Business travel,Business,156,5,5,5,5,4,5,1,4,4,4,5,4,4,1,0,0,satisfied
41952,Female,Loyal Customer,52,Business travel,Eco,575,5,4,4,4,1,1,1,5,5,5,5,2,5,1,0,0,satisfied
21882,Male,disloyal Customer,23,Business travel,Eco,448,5,0,5,4,2,5,2,2,5,5,5,4,3,2,18,8,satisfied
125054,Female,Loyal Customer,61,Personal Travel,Eco Plus,2300,3,4,3,3,3,1,1,2,2,5,1,1,3,1,17,66,neutral or dissatisfied
109018,Female,disloyal Customer,22,Business travel,Eco,928,3,2,2,4,2,2,2,2,2,2,3,4,4,2,14,15,neutral or dissatisfied
39442,Male,Loyal Customer,66,Business travel,Business,2342,3,3,3,3,1,3,3,3,3,3,3,1,3,2,0,6,neutral or dissatisfied
87712,Male,Loyal Customer,59,Personal Travel,Eco,606,3,4,3,1,1,3,1,1,3,3,4,3,5,1,0,0,neutral or dissatisfied
129331,Female,disloyal Customer,16,Business travel,Eco,964,2,3,3,2,4,3,3,4,3,5,3,3,4,4,16,4,neutral or dissatisfied
102588,Male,Loyal Customer,65,Business travel,Eco Plus,397,2,1,1,1,2,2,2,2,2,1,3,1,3,2,14,8,neutral or dissatisfied
100659,Male,Loyal Customer,52,Business travel,Business,2361,4,4,4,4,5,4,4,5,5,5,5,4,5,4,0,0,satisfied
91188,Female,Loyal Customer,29,Personal Travel,Eco,545,3,5,3,3,5,3,5,5,2,2,5,5,2,5,0,0,neutral or dissatisfied
102686,Female,Loyal Customer,54,Business travel,Eco,365,4,2,2,2,4,3,4,4,4,4,4,1,4,2,24,15,neutral or dissatisfied
56728,Female,Loyal Customer,69,Personal Travel,Eco,937,3,4,3,3,5,5,4,2,2,3,5,4,2,5,15,3,neutral or dissatisfied
41655,Female,Loyal Customer,36,Business travel,Business,1780,5,4,5,5,4,2,4,5,5,5,5,1,5,5,0,0,satisfied
86725,Female,Loyal Customer,39,Personal Travel,Eco,1747,1,0,1,4,2,1,2,2,3,4,5,5,4,2,26,19,neutral or dissatisfied
74213,Female,Loyal Customer,22,Personal Travel,Eco Plus,592,2,4,3,4,3,3,3,3,3,5,1,2,3,3,0,0,neutral or dissatisfied
114731,Male,Loyal Customer,43,Business travel,Business,337,2,2,2,2,4,4,4,4,4,4,4,3,4,3,25,33,satisfied
67304,Male,Loyal Customer,22,Business travel,Eco Plus,929,3,5,5,5,3,3,3,3,4,3,4,3,3,3,43,42,neutral or dissatisfied
44220,Female,disloyal Customer,23,Business travel,Eco,222,5,0,5,1,3,5,3,3,3,3,5,5,5,3,0,7,satisfied
1363,Male,Loyal Customer,42,Business travel,Business,354,3,3,3,3,2,3,2,3,3,3,3,3,3,1,0,2,neutral or dissatisfied
110050,Male,Loyal Customer,13,Personal Travel,Eco,1984,4,2,4,4,1,4,3,1,2,5,4,4,4,1,0,0,satisfied
92092,Female,disloyal Customer,38,Business travel,Business,1576,2,2,2,3,2,2,2,2,5,2,4,4,4,2,2,0,neutral or dissatisfied
40542,Male,Loyal Customer,46,Business travel,Business,2045,3,3,3,3,5,4,5,4,4,4,4,2,4,5,0,0,satisfied
128079,Female,Loyal Customer,58,Business travel,Business,2860,2,2,5,2,5,5,5,5,2,4,4,5,5,5,15,21,satisfied
67909,Female,Loyal Customer,19,Personal Travel,Eco,1171,1,4,1,3,1,1,1,1,5,5,4,5,5,1,15,22,neutral or dissatisfied
44550,Male,Loyal Customer,13,Personal Travel,Eco,157,2,5,0,5,1,0,1,1,3,3,1,5,2,1,0,0,neutral or dissatisfied
6572,Male,Loyal Customer,53,Business travel,Business,607,2,2,2,2,2,4,4,5,5,5,5,5,5,4,22,9,satisfied
93566,Male,Loyal Customer,54,Personal Travel,Business,159,1,5,1,4,3,4,4,1,1,1,1,4,1,4,0,0,neutral or dissatisfied
62750,Male,Loyal Customer,42,Business travel,Business,2486,5,5,3,5,4,4,4,2,2,2,2,4,2,4,0,0,satisfied
70888,Female,Loyal Customer,69,Personal Travel,Business,1721,3,1,3,3,2,2,3,3,3,3,3,2,3,2,12,38,neutral or dissatisfied
53251,Female,Loyal Customer,56,Personal Travel,Eco Plus,612,1,3,1,1,2,2,5,5,5,1,5,4,5,5,2,0,neutral or dissatisfied
66606,Female,Loyal Customer,56,Personal Travel,Eco,761,1,2,1,3,4,4,4,1,1,1,1,4,1,3,71,58,neutral or dissatisfied
113674,Female,Loyal Customer,15,Personal Travel,Eco,407,3,3,3,3,3,3,3,3,1,2,4,2,3,3,0,0,neutral or dissatisfied
8631,Female,Loyal Customer,7,Personal Travel,Business,181,1,1,1,3,3,1,3,3,4,1,3,1,4,3,0,0,neutral or dissatisfied
93186,Female,Loyal Customer,59,Business travel,Business,2387,4,4,4,4,2,5,5,4,4,4,4,5,4,3,0,0,satisfied
35920,Female,Loyal Customer,65,Business travel,Eco Plus,2248,3,1,1,1,4,2,4,3,3,3,3,2,3,2,0,0,neutral or dissatisfied
88404,Male,Loyal Customer,41,Business travel,Business,2208,2,2,4,2,2,4,3,2,2,1,2,3,2,1,16,11,neutral or dissatisfied
125214,Female,Loyal Customer,55,Personal Travel,Eco,651,1,4,1,3,3,3,4,1,1,1,1,1,1,3,10,14,neutral or dissatisfied
19123,Male,Loyal Customer,58,Business travel,Eco,287,4,5,5,5,4,4,4,4,1,5,4,3,1,4,0,1,satisfied
30223,Female,Loyal Customer,44,Personal Travel,Eco,1109,3,4,3,4,4,5,5,1,1,3,1,5,1,3,0,31,neutral or dissatisfied
60734,Male,Loyal Customer,7,Personal Travel,Eco,1605,3,4,3,3,3,3,4,3,4,4,5,5,5,3,15,0,neutral or dissatisfied
85742,Female,Loyal Customer,45,Business travel,Business,1999,2,2,2,2,2,5,4,3,3,3,3,3,3,5,0,0,satisfied
3861,Female,Loyal Customer,47,Business travel,Business,213,2,1,1,1,5,2,2,3,3,3,2,1,3,2,74,63,neutral or dissatisfied
107039,Female,Loyal Customer,45,Business travel,Business,395,1,1,1,1,2,4,5,4,4,5,4,3,4,3,56,49,satisfied
72562,Female,Loyal Customer,58,Business travel,Business,1972,1,5,5,5,4,4,3,1,1,1,1,2,1,2,0,0,neutral or dissatisfied
101950,Female,disloyal Customer,25,Business travel,Business,628,2,0,2,1,2,2,2,2,4,2,5,5,4,2,0,0,neutral or dissatisfied
41833,Male,Loyal Customer,59,Business travel,Business,462,1,1,1,1,3,1,2,1,1,2,1,1,1,1,0,1,satisfied
109738,Female,Loyal Customer,47,Personal Travel,Eco,468,2,4,2,2,4,4,4,4,4,2,4,3,4,5,45,51,neutral or dissatisfied
45611,Male,Loyal Customer,31,Business travel,Business,1852,5,3,5,5,5,5,5,5,5,5,5,1,5,5,15,37,satisfied
107729,Male,Loyal Customer,17,Personal Travel,Eco,405,0,4,0,4,4,0,4,4,4,3,3,1,3,4,14,14,satisfied
109878,Female,disloyal Customer,28,Business travel,Eco,971,3,3,3,3,2,3,2,2,1,1,3,3,3,2,0,0,neutral or dissatisfied
102793,Female,Loyal Customer,27,Personal Travel,Eco,1099,3,4,3,1,5,3,5,5,1,2,5,1,2,5,1,1,neutral or dissatisfied
57788,Male,Loyal Customer,36,Personal Travel,Eco,2704,3,1,2,2,2,2,4,1,5,2,2,4,1,4,8,39,neutral or dissatisfied
44926,Female,Loyal Customer,32,Business travel,Eco,438,2,4,4,4,2,2,2,2,1,1,2,1,2,2,1,11,neutral or dissatisfied
112791,Female,Loyal Customer,50,Business travel,Business,1390,1,1,1,1,4,5,4,4,4,4,4,3,4,5,21,0,satisfied
8761,Male,Loyal Customer,45,Personal Travel,Eco,1147,1,5,1,3,2,1,2,2,4,3,4,4,4,2,19,0,neutral or dissatisfied
23365,Female,Loyal Customer,42,Business travel,Eco,1014,5,4,4,4,2,1,3,5,5,5,5,3,5,3,117,100,satisfied
83817,Female,disloyal Customer,27,Business travel,Eco,425,3,1,3,3,4,3,4,4,4,3,2,3,3,4,2,0,neutral or dissatisfied
28198,Male,Loyal Customer,25,Personal Travel,Eco,834,3,1,3,3,2,3,2,2,4,5,4,2,3,2,0,0,neutral or dissatisfied
16644,Female,disloyal Customer,25,Business travel,Eco,488,3,4,3,3,1,3,1,1,2,1,3,4,4,1,10,0,neutral or dissatisfied
18698,Male,Loyal Customer,62,Business travel,Eco Plus,383,4,2,2,2,4,4,4,4,1,4,3,3,4,4,7,14,satisfied
71180,Male,Loyal Customer,33,Personal Travel,Business,733,2,2,2,4,4,2,4,4,1,3,4,1,3,4,57,38,neutral or dissatisfied
48004,Male,disloyal Customer,13,Business travel,Eco,550,2,2,2,4,1,2,1,1,2,4,3,1,3,1,0,0,neutral or dissatisfied
29409,Female,Loyal Customer,65,Personal Travel,Eco,2614,4,2,4,3,4,2,2,3,2,3,3,2,1,2,0,0,satisfied
99798,Male,disloyal Customer,30,Business travel,Eco,584,2,2,2,4,2,2,2,1,1,3,4,2,2,2,135,134,neutral or dissatisfied
37578,Male,disloyal Customer,30,Business travel,Business,1069,3,3,3,2,4,3,4,4,2,5,3,5,5,4,0,0,neutral or dissatisfied
56171,Male,Loyal Customer,56,Business travel,Business,1000,3,3,3,3,4,4,1,4,4,5,4,1,4,2,10,0,satisfied
99197,Female,disloyal Customer,22,Business travel,Business,1180,5,5,5,2,2,5,2,2,3,5,5,4,5,2,0,0,satisfied
101420,Female,disloyal Customer,26,Business travel,Business,345,5,0,5,3,1,5,1,1,3,3,4,4,5,1,14,12,satisfied
17457,Male,Loyal Customer,28,Personal Travel,Eco Plus,351,3,3,3,2,5,3,5,5,1,1,3,2,2,5,0,0,neutral or dissatisfied
4053,Male,Loyal Customer,9,Personal Travel,Eco,483,2,5,2,2,4,2,4,4,1,2,4,1,2,4,0,13,neutral or dissatisfied
108271,Female,Loyal Customer,7,Personal Travel,Eco,895,3,4,3,3,3,3,3,3,1,1,4,2,3,3,1,0,neutral or dissatisfied
128944,Male,disloyal Customer,23,Business travel,Eco,414,3,4,3,3,2,3,2,2,3,5,4,4,5,2,1,0,neutral or dissatisfied
48736,Female,Loyal Customer,50,Business travel,Business,1571,4,3,3,3,4,2,2,4,4,4,4,1,4,4,56,47,neutral or dissatisfied
79235,Male,Loyal Customer,64,Personal Travel,Eco,1521,3,4,3,3,5,3,5,5,1,1,2,5,5,5,46,67,neutral or dissatisfied
57007,Female,Loyal Customer,48,Personal Travel,Eco,2565,2,3,2,5,2,3,2,5,5,4,3,2,1,2,0,0,neutral or dissatisfied
6814,Male,Loyal Customer,26,Personal Travel,Eco,122,4,4,4,3,5,4,5,5,3,1,4,3,3,5,1,0,satisfied
13128,Female,disloyal Customer,40,Business travel,Business,427,4,4,4,4,2,4,3,2,4,2,4,1,4,2,1,0,neutral or dissatisfied
54447,Male,disloyal Customer,26,Business travel,Business,844,0,0,0,3,2,0,2,2,3,4,5,5,5,2,0,0,satisfied
49429,Male,Loyal Customer,38,Business travel,Business,3193,3,3,3,3,5,3,3,5,5,5,4,1,5,5,10,3,satisfied
90644,Female,Loyal Customer,44,Business travel,Business,366,1,1,1,1,3,5,4,4,4,4,4,3,4,4,8,43,satisfied
118816,Female,disloyal Customer,36,Business travel,Business,369,1,1,1,1,4,1,4,4,4,4,5,5,4,4,42,40,neutral or dissatisfied
5870,Male,Loyal Customer,55,Personal Travel,Business,173,1,5,1,1,2,5,1,2,2,1,2,2,2,5,25,22,neutral or dissatisfied
19011,Male,disloyal Customer,49,Business travel,Eco,788,2,2,2,3,2,2,2,1,3,3,4,2,3,2,222,225,neutral or dissatisfied
55059,Male,disloyal Customer,10,Business travel,Eco,908,5,5,5,4,4,5,3,4,3,2,5,4,4,4,20,0,satisfied
30086,Female,Loyal Customer,38,Personal Travel,Eco,261,5,5,5,1,5,5,5,5,4,3,1,4,3,5,0,0,satisfied
117665,Male,Loyal Customer,51,Business travel,Business,1449,4,4,4,4,4,5,5,5,5,5,5,3,5,4,4,0,satisfied
12065,Female,Loyal Customer,18,Personal Travel,Eco,376,3,4,3,4,1,3,3,1,4,5,5,4,4,1,46,41,neutral or dissatisfied
61168,Male,Loyal Customer,35,Business travel,Business,3126,3,3,5,3,5,4,5,4,4,4,4,5,4,4,0,0,satisfied
63298,Male,Loyal Customer,33,Business travel,Business,1697,3,4,4,4,3,2,3,3,1,5,4,1,3,3,0,13,neutral or dissatisfied
16808,Female,Loyal Customer,40,Business travel,Eco,645,2,3,3,3,2,2,2,2,2,5,2,1,3,2,73,64,satisfied
119156,Male,Loyal Customer,23,Business travel,Business,2513,0,0,0,3,2,2,2,2,4,2,5,3,4,2,0,0,satisfied
119771,Male,Loyal Customer,41,Business travel,Business,936,1,1,1,1,3,5,5,4,4,4,4,4,4,5,0,0,satisfied
13313,Male,disloyal Customer,47,Business travel,Eco,448,3,2,3,4,2,3,2,2,1,5,3,3,4,2,52,46,neutral or dissatisfied
93987,Female,Loyal Customer,8,Personal Travel,Eco,1315,1,5,1,4,1,1,1,1,4,3,5,3,5,1,0,0,neutral or dissatisfied
125129,Male,Loyal Customer,55,Personal Travel,Eco,361,2,4,2,5,3,2,3,3,5,5,5,3,5,3,0,0,neutral or dissatisfied
94325,Female,Loyal Customer,42,Business travel,Business,562,5,5,5,5,2,4,5,3,3,4,3,3,3,4,94,86,satisfied
102688,Female,disloyal Customer,38,Business travel,Eco,365,1,4,1,4,2,1,2,2,3,1,4,3,3,2,1,0,neutral or dissatisfied
31203,Female,Loyal Customer,29,Business travel,Business,628,2,3,3,3,2,2,2,2,1,1,3,2,4,2,0,0,neutral or dissatisfied
45926,Male,disloyal Customer,59,Business travel,Eco,409,4,2,4,4,3,4,3,3,3,4,5,3,5,3,0,5,satisfied
123273,Female,Loyal Customer,51,Personal Travel,Eco,468,2,4,2,3,5,3,4,2,2,2,2,1,2,2,1,30,neutral or dissatisfied
109373,Female,Loyal Customer,39,Business travel,Business,2440,1,1,1,1,3,5,4,4,4,4,4,5,4,5,20,10,satisfied
118482,Male,Loyal Customer,35,Business travel,Business,370,2,2,2,2,3,5,5,3,3,3,3,3,3,3,10,4,satisfied
21715,Male,Loyal Customer,54,Business travel,Eco,952,4,3,3,3,5,4,5,5,2,4,3,4,4,5,0,0,satisfied
121889,Female,Loyal Customer,66,Personal Travel,Eco,366,3,3,3,4,1,4,4,2,2,3,2,1,2,2,0,0,neutral or dissatisfied
46490,Female,Loyal Customer,53,Business travel,Eco,73,4,3,3,3,1,5,4,4,4,4,4,5,4,5,17,13,satisfied
47535,Male,Loyal Customer,14,Personal Travel,Eco,599,4,5,4,5,3,4,3,3,3,2,5,1,1,3,0,0,neutral or dissatisfied
75426,Female,Loyal Customer,43,Business travel,Eco,2342,1,4,4,4,3,2,4,1,1,1,1,2,1,1,2,13,neutral or dissatisfied
17516,Female,Loyal Customer,36,Personal Travel,Eco,352,3,3,3,2,3,3,3,3,4,1,4,2,3,3,0,12,neutral or dissatisfied
3899,Female,disloyal Customer,56,Business travel,Eco,213,3,4,2,1,4,2,4,4,3,3,1,3,3,4,0,0,neutral or dissatisfied
89782,Male,Loyal Customer,43,Personal Travel,Eco,950,4,1,4,3,3,4,4,3,4,5,3,3,4,3,49,32,neutral or dissatisfied
61211,Female,Loyal Customer,57,Business travel,Eco,967,1,5,3,3,4,3,3,1,1,1,1,2,1,3,5,0,neutral or dissatisfied
8077,Male,Loyal Customer,57,Business travel,Business,335,3,3,3,3,5,4,5,5,5,5,5,4,5,4,0,0,satisfied
80963,Female,Loyal Customer,43,Business travel,Business,2066,0,0,0,3,4,4,4,1,1,1,1,4,1,5,0,0,satisfied
114709,Female,Loyal Customer,46,Business travel,Business,371,4,4,4,4,3,5,5,2,2,2,2,3,2,3,9,9,satisfied
89504,Male,Loyal Customer,60,Personal Travel,Eco,684,2,4,2,2,2,2,2,2,4,4,5,5,5,2,0,0,neutral or dissatisfied
27096,Male,disloyal Customer,23,Business travel,Eco,1373,2,2,2,2,2,2,2,2,4,1,4,2,1,2,0,0,neutral or dissatisfied
69140,Female,Loyal Customer,33,Business travel,Business,2248,1,1,1,1,4,3,3,5,4,4,4,3,4,3,317,324,satisfied
25399,Male,Loyal Customer,25,Business travel,Business,990,4,4,4,4,5,5,5,5,1,1,4,2,2,5,0,0,satisfied
84151,Female,disloyal Customer,22,Business travel,Eco,1355,3,3,3,2,3,3,3,3,1,5,2,3,2,3,18,19,neutral or dissatisfied
73989,Female,Loyal Customer,37,Personal Travel,Eco Plus,2218,1,2,1,3,1,1,1,1,4,1,3,4,3,1,0,0,neutral or dissatisfied
46030,Female,Loyal Customer,65,Business travel,Eco,964,4,2,2,2,1,5,5,4,4,4,4,2,4,4,0,0,satisfied
32047,Female,disloyal Customer,37,Business travel,Eco,101,2,0,1,3,3,1,3,3,5,1,5,3,1,3,0,0,neutral or dissatisfied
25662,Female,Loyal Customer,52,Business travel,Eco,761,5,1,1,1,1,1,5,5,5,5,5,3,5,5,0,0,satisfied
25472,Male,disloyal Customer,18,Business travel,Eco,547,0,0,0,4,2,0,2,2,4,2,3,1,3,2,17,0,satisfied
51505,Male,disloyal Customer,20,Business travel,Eco,370,4,0,4,5,4,4,4,4,2,5,2,5,5,4,0,0,neutral or dissatisfied
113791,Male,Loyal Customer,40,Business travel,Business,2779,2,2,2,2,4,5,5,5,5,5,5,3,5,4,1,0,satisfied
116304,Female,Loyal Customer,33,Personal Travel,Eco,373,4,0,4,5,4,4,4,4,5,4,4,5,5,4,27,28,neutral or dissatisfied
62589,Female,disloyal Customer,43,Business travel,Eco,226,4,0,4,3,4,4,3,4,5,1,1,5,3,4,3,0,neutral or dissatisfied
44985,Female,Loyal Customer,52,Business travel,Eco,222,3,2,2,2,5,4,2,3,3,3,3,5,3,2,0,0,satisfied
25615,Male,Loyal Customer,49,Business travel,Business,526,3,3,1,3,2,5,2,4,4,4,4,5,4,5,48,51,satisfied
79119,Male,Loyal Customer,45,Personal Travel,Eco,226,4,4,4,2,4,4,4,4,5,4,4,5,5,4,0,0,neutral or dissatisfied
109775,Female,Loyal Customer,55,Business travel,Business,2872,2,1,1,1,5,3,3,2,2,2,2,1,2,4,6,0,neutral or dissatisfied
69690,Female,Loyal Customer,42,Business travel,Business,1372,4,4,4,4,5,5,5,5,5,5,5,4,5,5,0,26,satisfied
86666,Male,Loyal Customer,41,Personal Travel,Eco,746,1,1,1,2,2,1,2,2,1,2,3,2,2,2,25,32,neutral or dissatisfied
24470,Female,Loyal Customer,27,Business travel,Business,3186,3,3,3,3,4,4,4,4,2,2,4,1,5,4,109,120,satisfied
41035,Female,disloyal Customer,22,Business travel,Eco,1086,1,1,1,3,5,1,5,5,2,3,3,3,4,5,0,0,neutral or dissatisfied
43619,Male,Loyal Customer,65,Business travel,Eco,297,3,5,5,5,4,3,4,4,2,4,3,4,4,4,40,26,neutral or dissatisfied
113860,Male,Loyal Customer,38,Business travel,Eco,1334,3,2,2,2,3,3,3,3,3,2,4,3,4,3,15,0,neutral or dissatisfied
22464,Male,Loyal Customer,58,Personal Travel,Eco,238,1,4,1,3,1,1,1,1,5,3,5,5,4,1,0,13,neutral or dissatisfied
50022,Female,Loyal Customer,49,Business travel,Eco,308,3,5,5,5,4,4,4,3,3,3,3,4,3,1,0,0,neutral or dissatisfied
97107,Male,Loyal Customer,59,Business travel,Business,1390,2,2,5,2,2,5,4,4,4,4,4,4,4,5,15,8,satisfied
103369,Male,Loyal Customer,46,Personal Travel,Eco,342,1,2,1,3,2,1,2,2,2,3,3,4,3,2,6,0,neutral or dissatisfied
105081,Male,Loyal Customer,60,Business travel,Business,220,1,1,1,1,4,4,5,5,5,5,5,4,5,5,0,0,satisfied
44080,Male,Loyal Customer,32,Business travel,Eco Plus,651,5,1,1,1,5,5,5,5,4,4,4,1,4,5,0,0,satisfied
18017,Female,Loyal Customer,61,Personal Travel,Eco,332,1,5,1,4,5,4,5,2,2,1,2,4,2,5,0,0,neutral or dissatisfied
69894,Female,Loyal Customer,48,Business travel,Business,1671,4,4,4,4,5,5,4,4,4,4,4,4,4,5,0,0,satisfied
111812,Female,Loyal Customer,28,Personal Travel,Eco,349,4,5,4,3,2,4,2,2,5,2,4,4,4,2,0,2,neutral or dissatisfied
57003,Male,Loyal Customer,27,Personal Travel,Eco,2454,4,5,4,3,4,3,3,3,5,5,5,3,5,3,7,0,satisfied
25181,Male,Loyal Customer,27,Business travel,Business,577,3,3,3,3,4,4,4,4,1,5,2,4,1,4,35,17,satisfied
79612,Female,Loyal Customer,53,Business travel,Eco,749,2,4,4,4,2,3,3,2,2,2,2,4,2,2,52,35,neutral or dissatisfied
112164,Male,Loyal Customer,39,Business travel,Business,2130,2,3,3,3,4,3,3,2,2,2,2,4,2,2,14,27,neutral or dissatisfied
27757,Female,Loyal Customer,49,Business travel,Business,1448,1,1,1,1,1,5,3,5,5,4,5,2,5,4,6,0,satisfied
127316,Male,Loyal Customer,33,Personal Travel,Eco,1979,1,4,1,4,1,1,1,1,5,1,1,1,4,1,0,0,neutral or dissatisfied
